Time,Distance_LEC,Distance_SAI,DistanceGap_SAI
71.61626016260163,1354.7406038517531,1322.8222327001226,31.91837115163048
71.86666666666667,1358.5055898794012,1326.6144885350016,31.891101344399658
72.11707317073171,1362.1561874438044,1330.722064959503,31.43412248430127
72.36747967479675,1365.6054051228425,1335.0081139781312,30.597291144711335
72.6178861788618,1368.9224752087096,1339.1174708689773,29.80500433973225
72.86829268292684,1372.1674508215124,1342.9966607903232,29.1707900311892
73.11869918699188,1375.386050032841,1346.4437743511858,28.942275681655246
73.36910569105692,1378.5634219870437,1349.6180145415817,28.945407445462024
73.61951219512196,1381.7407939412465,1352.6098944107066,29.130899530539864
73.869918699187,1384.9637698309923,1355.5253517060619,29.438418124930422
74.12032520325204,1388.2891916026051,1358.4683431246217,29.820848477983418
74.37073170731708,1391.8554777470686,1361.5748917876012,30.280585959467317
74.62113821138212,1395.8116679925079,1364.8818578558426,30.92981013666531
74.87154471544716,1400.5554606149535,1368.2470361585317,32.30842445642179
75.1219512195122,1406.0214556594822,1371.5510024790458,34.47045318043638
75.37235772357724,1411.6923666119083,1374.7517986630342,36.940567948874104
75.62276422764228,1416.7626410069126,1377.8755029080576,38.887138098855075
75.87317073170732,1421.7038604566344,1380.7932793171706,40.91058113946383
76.12357723577236,1426.349417061408,1383.582977090973,42.76643997043516
76.3739837398374,1430.7189400263912,1386.7196178889308,43.99932213746047
76.62439024390244,1434.9108058443908,1390.2589145313443,44.65189131304646
76.87479674796748,1438.9982371793974,1394.2742492766681,44.72398790272928
77.12520325203252,1443.0544566954009,1398.5780195698117,44.4764371255892
77.37560975609756,1446.9006219864686,1403.2281018357476,43.672520150721084
77.6260162601626,1450.6188232094719,1408.0177816781172,42.60104153135467
77.87642276422766,1454.3370244324753,1412.8074615204869,41.52956291198848
78.1268292682927,1457.9543469493337,1417.2346023550247,40.71974459430908
78.37723577235774,1461.3784042147834,1421.2119793608863,40.16642485389707
78.62764227642278,1464.6686084311289,1424.8220844736968,39.846523957432055
78.87804878048782,1467.7963882729157,1428.2928669681676,39.50352130474812
79.12845528455286,1470.837336922033,1431.9125888529934,38.92474806903965
79.3788617886179,1473.8221196614127,1435.6989623876707,38.12315727374198
79.62926829268294,1476.8773155620875,1439.3353372672052,37.541978294882256
79.87967479674798,1479.9870838576903,1443.0837823612337,36.903301496456606
80.13008130081302,1483.4679303912878,1446.832227455262,36.63570293602584
80.38048780487806,1487.737731375064,1450.53660262663,37.20112874843403
80.6308943089431,1492.037172612273,1454.1323851272637,37.904787485009365
80.88130081300814,1496.423258473613,1457.6336902238918,38.78956824972124
81.13170731707318,1501.6251602648056,1460.9987400625537,40.62642020225189
81.38211382113822,1507.0683588288723,1464.4314138159862,42.636945012886144
81.63252032520326,1512.6496093316182,1468.0730940344768,44.57651529714144
81.8829268292683,1518.5311276298232,1471.8909547783944,46.640172851428815
82.13333333333334,1526.1062031779952,1475.7088155223123,50.397387655682905
82.38373983739838,1533.4153790503947,1479.3905765173492,54.02480253304543
82.63414634146342,1540.285535007906,1482.9568731430638,57.32866186484216
82.88455284552846,1547.6598650037433,1486.8870610295298,60.7728039742135
83.1349593495935,1555.4342857427503,1491.0520000228948,64.38228571985542
83.38536585365854,1563.5397493063472,1495.4435495605805,68.09619974576663
83.63577235772358,1572.8266043633719,1500.065595115977,72.7610092473949
83.88617886178862,1582.3305813005497,1505.2027138085723,77.12786749197744
84.13658536585366,1591.8626971631581,1510.686550149836,81.17614701332218
84.3869918699187,1601.6790798254076,1516.4606115202832,85.21846830512436
84.63739837398374,1611.9081762386386,1522.644139582393,89.26403665624548
84.88780487804878,1622.5129931540835,1529.3358826056433,93.17711054844017
85.13821138211382,1633.464785847293,1536.4856945442527,96.97909130304015
85.38861788617886,1644.653125497883,1543.8298162124358,100.82330928544707
85.6390243902439,1656.4672708991795,1551.6497393392685,104.817531559911
85.88943089430894,1668.1247645759863,1560.2596846819986,107.86507989398774
86.13983739837398,1679.5610362546443,1569.0459142228792,110.51512203176503
86.39024390243902,1689.987256595642,1578.57153988409,111.41571671155202
86.64065040650407,1699.8573907512507,1588.5673934681656,111.28999728308509
86.8910569105691,1709.97059517831,1599.0624176951019,110.90817748320819
87.14146341463416,1720.2466015068533,1609.8924152540974,110.35418625275588
87.3918699186992,1730.6575649312624,1621.3459974858506,109.31156744541181
87.64227642276424,1741.0685283556716,1633.3523514124554,107.71617694321617
87.89268292682928,1751.4794917800805,1646.0320371429875,105.44745463709296
88.14308943089432,1761.8466950050897,1659.282362336953,102.56433266813679
88.39349593495936,1772.329763877183,1672.9186723506266,99.41109152655645
88.6439024390244,1782.8419703651175,1686.645533727328,96.19643663778947
88.89430894308944,1793.3141151005593,1700.2575955923926,93.05651950816673
89.14471544715448,1803.8602858421684,1713.8844150443233,89.97587079784512
89.39512195121952,1814.5482925713989,1727.656389832188,86.89190273921076
89.64552845528456,1825.3935436545937,1741.595142480177,83.79840117441677
89.8959349593496,1836.5979281994817,1755.5909151262892,81.00701307319241
90.14634146341464,1847.7757102657258,1769.5667645793815,78.20894568634435
90.39674796747968,1858.013581985031,1783.5193102071537,74.4942717778772
90.64715447154472,1867.2420762083375,1797.4718558349257,69.7702203734118
90.89756097560976,1875.5133838380546,1811.4348138101814,64.07857002787318
91.1479674796748,1883.0765168048486,1825.391675378523,57.68484142632565
91.39837398373984,1890.2575310660254,1838.607673632116,51.64985743390935
91.64878048780488,1897.3559152190314,1851.1024906122104,46.253424606821
91.89918699186993,1904.454299372038,1862.6461802172828,41.808119154755104
92.14959349593497,1911.552683525044,1872.972064648995,38.5806188760489
92.4,1918.838700754525,1881.9504898973844,36.88821085714062
92.65040650406505,1926.3637144765491,1889.9467513124846,36.416963164064555
92.90081300813009,1934.2618016224662,1896.4498077245532,37.811993897913
93.15121951219513,1942.3608691775842,1902.322295077532,40.038574100052074
93.40162601626017,1950.7252218297594,1908.1342127684727,42.59100906128674
93.6520325203252,1959.3631871205748,1914.257856310024,45.10533081055087
93.90243902439025,1968.1516627385824,1920.9655694402582,47.186093298324295
94.15284552845529,1976.7685589541086,1928.1206596727652,48.64789928134337
94.40325203252033,1985.2774144265416,1935.6947928013628,49.58262162517872
94.65365853658537,1993.688639680321,1943.986160878688,49.702478801633106
94.90406504065041,2001.969010151154,1952.5623134209488,49.40669673020511
95.15447154471545,2010.0525771531213,1961.6409406107048,48.411636542416545
95.40487804878049,2018.0104693927358,1970.5325895354679,47.47787985726791
95.65528455284553,2025.7848901317425,1978.1683110233034,47.616579108439055
95.90569105691057,2033.390993125303,1985.492939965646,47.89805315965714
96.15609756097561,2040.6457875611613,1992.1842480142066,48.46153954695478
