Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,PitLap
0 days 02:51:00.135000,24,0 days 00:02:05.632000,27,,,0 days 00:00:31.626000,0 days 00:00:55.467000,0 days 00:00:38.539000,0 days 02:49:26.129000,0 days 02:50:21.596000,0 days 02:51:00.135000,84.0,129.0,123.0,142.0,False,HARD,27.0,False,2,0 days 02:48:54.503000,Alfa Romeo,ZHO,4,False,2022-05-29 14:49:54.524,
0 days 02:52:57.740000,24,0 days 00:01:57.605000,28,,,0 days 00:00:29.317000,0 days 00:00:52.591000,0 days 00:00:35.697000,0 days 02:51:29.452000,0 days 02:52:22.043000,0 days 02:52:57.740000,91.0,146.0,171.0,178.0,False,HARD,28.0,False,2,0 days 02:51:00.135000,Alfa Romeo,ZHO,4,False,2022-05-29 14:52:00.156,
0 days 03:14:26.555000,24,,29,,0 days 02:54:53.002000,0 days 00:00:31.935000,0 days 00:00:53.700000,,0 days 02:53:29.762000,0 days 02:54:23.459000,,158.0,77.0,,184.0,False,HARD,29.0,False,2,0 days 02:52:57.740000,Alfa Romeo,ZHO,45,False,2022-05-29 14:53:57.761,29.0
0 days 03:16:12.099000,24,0 days 00:01:45.544000,30,0 days 03:14:27.279000,,0 days 00:00:35.964000,0 days 00:00:44.634000,0 days 00:00:24.946000,0 days 03:15:02.519000,0 days 03:15:47.153000,0 days 03:16:12.099000,129.0,145.0,226.0,235.0,False,MEDIUM,1.0,True,3,0 days 03:14:00.322000,Alfa Romeo,ZHO,1,False,2022-05-29 15:15:00.343,
0 days 03:17:41.123000,24,0 days 00:01:29.024000,31,,,0 days 00:00:23.965000,0 days 00:00:40.765000,0 days 00:00:24.294000,0 days 03:16:36.064000,0 days 03:17:16.829000,0 days 03:17:41.123000,172.0,162.0,228.0,245.0,False,MEDIUM,2.0,True,3,0 days 03:16:12.099000,Alfa Romeo,ZHO,1,True,2022-05-29 15:17:12.120,
0 days 03:19:11.188000,24,0 days 00:01:30.065000,32,,,0 days 00:00:23.757000,0 days 00:00:43.598000,0 days 00:00:22.710000,0 days 03:18:04.880000,0 days 03:18:48.478000,0 days 03:19:11.188000,179.0,166.0,254.0,216.0,False,MEDIUM,3.0,True,3,0 days 03:17:41.123000,Alfa Romeo,ZHO,1,True,2022-05-29 15:18:41.144,
0 days 03:20:33.518000,24,0 days 00:01:22.330000,33,,,0 days 00:00:21.565000,0 days 00:00:38.331000,0 days 00:00:22.434000,0 days 03:19:32.753000,0 days 03:20:11.084000,0 days 03:20:33.518000,180.0,173.0,256.0,279.0,False,MEDIUM,4.0,True,3,0 days 03:19:11.188000,Alfa Romeo,ZHO,1,True,2022-05-29 15:20:11.209,
0 days 03:21:55.915000,24,0 days 00:01:22.397000,34,,,0 days 00:00:21.861000,0 days 00:00:38.323000,0 days 00:00:22.213000,0 days 03:20:55.379000,0 days 03:21:33.702000,0 days 03:21:55.915000,175.0,176.0,255.0,281.0,False,MEDIUM,5.0,True,3,0 days 03:20:33.518000,Alfa Romeo,ZHO,1,True,2022-05-29 15:21:33.539,
0 days 03:23:17.968000,24,0 days 00:01:22.053000,35,,,0 days 00:00:21.615000,0 days 00:00:38.273000,0 days 00:00:22.165000,0 days 03:22:17.530000,0 days 03:22:55.803000,0 days 03:23:17.968000,179.0,176.0,256.0,280.0,False,MEDIUM,6.0,True,3,0 days 03:21:55.915000,Alfa Romeo,ZHO,1,True,2022-05-29 15:22:55.936,
0 days 03:24:40.127000,24,0 days 00:01:22.159000,36,,,0 days 00:00:21.633000,0 days 00:00:38.482000,0 days 00:00:22.044000,0 days 03:23:39.601000,0 days 03:24:18.083000,0 days 03:24:40.127000,174.0,175.0,258.0,282.0,False,MEDIUM,7.0,True,3,0 days 03:23:17.968000,Alfa Romeo,ZHO,1,True,2022-05-29 15:24:17.989,
0 days 03:26:01.996000,24,0 days 00:01:21.869000,37,,,0 days 00:00:21.812000,0 days 00:00:38.175000,0 days 00:00:21.882000,0 days 03:25:01.939000,0 days 03:25:40.114000,0 days 03:26:01.996000,175.0,177.0,257.0,283.0,False,MEDIUM,8.0,True,3,0 days 03:24:40.127000,Alfa Romeo,ZHO,1,True,2022-05-29 15:25:40.148,
0 days 03:27:23.567000,24,0 days 00:01:21.571000,38,,,0 days 00:00:21.371000,0 days 00:00:38.251000,0 days 00:00:21.949000,0 days 03:26:23.367000,0 days 03:27:01.618000,0 days 03:27:23.567000,185.0,182.0,257.0,281.0,False,MEDIUM,9.0,True,3,0 days 03:26:01.996000,Alfa Romeo,ZHO,1,True,2022-05-29 15:27:02.017,
0 days 03:28:44.183000,24,0 days 00:01:20.616000,39,,,0 days 00:00:21.412000,0 days 00:00:37.682000,0 days 00:00:21.522000,0 days 03:27:44.979000,0 days 03:28:22.661000,0 days 03:28:44.183000,176.0,181.0,265.0,283.0,False,MEDIUM,10.0,True,3,0 days 03:27:23.567000,Alfa Romeo,ZHO,1,True,2022-05-29 15:28:23.588,
0 days 03:30:04.695000,24,0 days 00:01:20.512000,40,,,0 days 00:00:21.453000,0 days 00:00:37.417000,0 days 00:00:21.642000,0 days 03:29:05.636000,0 days 03:29:43.053000,0 days 03:30:04.695000,186.0,181.0,264.0,281.0,False,MEDIUM,11.0,True,3,0 days 03:28:44.183000,Alfa Romeo,ZHO,1,True,2022-05-29 15:29:44.204,
0 days 03:31:24.381000,24,0 days 00:01:19.686000,41,,,0 days 00:00:21.228000,0 days 00:00:37.307000,0 days 00:00:21.151000,0 days 03:30:25.923000,0 days 03:31:03.230000,0 days 03:31:24.381000,187.0,182.0,267.0,282.0,False,MEDIUM,12.0,True,3,0 days 03:30:04.695000,Alfa Romeo,ZHO,1,True,2022-05-29 15:31:04.716,
0 days 03:32:45.093000,24,0 days 00:01:20.712000,42,,,0 days 00:00:21.406000,0 days 00:00:37.833000,0 days 00:00:21.473000,0 days 03:31:45.787000,0 days 03:32:23.620000,0 days 03:32:45.093000,181.0,177.0,258.0,281.0,False,MEDIUM,13.0,True,3,0 days 03:31:24.381000,Alfa Romeo,ZHO,1,True,2022-05-29 15:32:24.402,
0 days 03:34:03.774000,24,0 days 00:01:18.681000,43,,,0 days 00:00:20.833000,0 days 00:00:36.885000,0 days 00:00:20.963000,0 days 03:33:05.926000,0 days 03:33:42.811000,0 days 03:34:03.774000,194.0,184.0,268.0,283.0,False,MEDIUM,14.0,True,3,0 days 03:32:45.093000,Alfa Romeo,ZHO,1,True,2022-05-29 15:33:45.114,
0 days 03:35:23.558000,24,0 days 00:01:19.784000,44,,,0 days 00:00:21.189000,0 days 00:00:37.506000,0 days 00:00:21.089000,0 days 03:34:24.963000,0 days 03:35:02.469000,0 days 03:35:23.558000,184.0,180.0,268.0,280.0,False,MEDIUM,15.0,True,3,0 days 03:34:03.774000,Alfa Romeo,ZHO,1,True,2022-05-29 15:35:03.795,
0 days 03:36:43.449000,24,0 days 00:01:19.891000,45,,,0 days 00:00:21.106000,0 days 00:00:37.546000,0 days 00:00:21.239000,0 days 03:35:44.664000,0 days 03:36:22.210000,0 days 03:36:43.449000,181.0,181.0,257.0,287.0,False,MEDIUM,16.0,True,3,0 days 03:35:23.558000,Alfa Romeo,ZHO,1,True,2022-05-29 15:36:23.579,
0 days 03:38:02.769000,24,0 days 00:01:19.320000,46,,,0 days 00:00:21.079000,0 days 00:00:37.092000,0 days 00:00:21.149000,0 days 03:37:04.528000,0 days 03:37:41.620000,0 days 03:38:02.769000,195.0,182.0,265.0,285.0,False,MEDIUM,17.0,True,3,0 days 03:36:43.449000,Alfa Romeo,ZHO,1,True,2022-05-29 15:37:43.470,
0 days 03:39:22.460000,24,0 days 00:01:19.691000,47,,,0 days 00:00:20.872000,0 days 00:00:37.406000,0 days 00:00:21.413000,0 days 03:38:23.641000,0 days 03:39:01.047000,0 days 03:39:22.460000,184.0,182.0,260.0,286.0,False,MEDIUM,18.0,True,3,0 days 03:38:02.769000,Alfa Romeo,ZHO,1,True,2022-05-29 15:39:02.790,
0 days 03:40:42.092000,24,0 days 00:01:19.632000,48,,,0 days 00:00:21.085000,0 days 00:00:37.623000,0 days 00:00:20.924000,0 days 03:39:43.545000,0 days 03:40:21.168000,0 days 03:40:42.092000,187.0,181.0,266.0,286.0,False,MEDIUM,19.0,True,3,0 days 03:39:22.460000,Alfa Romeo,ZHO,1,True,2022-05-29 15:40:22.481,
0 days 03:42:06.349000,24,0 days 00:01:24.257000,49,,,0 days 00:00:21.024000,0 days 00:00:39.788000,0 days 00:00:23.445000,0 days 03:41:03.116000,0 days 03:41:42.904000,0 days 03:42:06.349000,189.0,155.0,262.0,288.0,False,MEDIUM,20.0,True,3,0 days 03:40:42.092000,Alfa Romeo,ZHO,1,True,2022-05-29 15:41:42.113,
0 days 03:43:25.348000,24,0 days 00:01:18.999000,50,,,0 days 00:00:21.267000,0 days 00:00:36.943000,0 days 00:00:20.789000,0 days 03:42:27.616000,0 days 03:43:04.559000,0 days 03:43:25.348000,194.0,186.0,257.0,279.0,False,MEDIUM,21.0,True,3,0 days 03:42:06.349000,Alfa Romeo,ZHO,1,True,2022-05-29 15:43:06.370,
0 days 03:44:43.690000,24,0 days 00:01:18.342000,51,,,0 days 00:00:20.720000,0 days 00:00:36.874000,0 days 00:00:20.748000,0 days 03:43:46.068000,0 days 03:44:22.942000,0 days 03:44:43.690000,195.0,182.0,258.0,281.0,False,MEDIUM,22.0,True,3,0 days 03:43:25.348000,Alfa Romeo,ZHO,1,True,2022-05-29 15:44:25.369,
0 days 03:46:01.890000,24,0 days 00:01:18.200000,52,,,0 days 00:00:20.640000,0 days 00:00:36.797000,0 days 00:00:20.763000,0 days 03:45:04.330000,0 days 03:45:41.127000,0 days 03:46:01.890000,,185.0,267.0,281.0,True,MEDIUM,23.0,True,3,0 days 03:44:43.690000,Alfa Romeo,ZHO,1,True,2022-05-29 15:45:43.711,
0 days 03:47:20.991000,24,0 days 00:01:19.101000,53,,,0 days 00:00:20.812000,0 days 00:00:37.355000,0 days 00:00:20.934000,0 days 03:46:22.702000,0 days 03:47:00.057000,0 days 03:47:20.991000,191.0,186.0,265.0,282.0,False,MEDIUM,24.0,True,3,0 days 03:46:01.890000,Alfa Romeo,ZHO,1,True,2022-05-29 15:47:01.911,
0 days 03:48:40.070000,24,0 days 00:01:19.079000,54,,,0 days 00:00:20.817000,0 days 00:00:37.305000,0 days 00:00:20.957000,0 days 03:47:41.808000,0 days 03:48:19.113000,0 days 03:48:40.070000,189.0,184.0,258.0,282.0,False,MEDIUM,25.0,True,3,0 days 03:47:20.991000,Alfa Romeo,ZHO,1,True,2022-05-29 15:48:21.012,
0 days 03:49:59.396000,24,0 days 00:01:19.326000,55,,,0 days 00:00:20.878000,0 days 00:00:37.245000,0 days 00:00:21.203000,0 days 03:49:00.948000,0 days 03:49:38.193000,0 days 03:49:59.396000,188.0,187.0,266.0,280.0,False,MEDIUM,26.0,True,3,0 days 03:48:40.070000,Alfa Romeo,ZHO,1,True,2022-05-29 15:49:40.091,
0 days 03:51:19.208000,24,0 days 00:01:19.812000,56,,,0 days 00:00:21.027000,0 days 00:00:37.773000,0 days 00:00:21.012000,0 days 03:50:20.423000,0 days 03:50:58.196000,0 days 03:51:19.208000,192.0,187.0,259.0,279.0,False,MEDIUM,27.0,True,3,0 days 03:49:59.396000,Alfa Romeo,ZHO,2,True,2022-05-29 15:50:59.417,
0 days 03:52:38.419000,24,0 days 00:01:19.211000,57,,,0 days 00:00:20.806000,0 days 00:00:37.482000,0 days 00:00:20.923000,0 days 03:51:40.014000,0 days 03:52:17.496000,0 days 03:52:38.419000,197.0,185.0,264.0,280.0,False,MEDIUM,28.0,True,3,0 days 03:51:19.208000,Alfa Romeo,ZHO,1,True,2022-05-29 15:52:19.229,
0 days 03:53:57.812000,24,0 days 00:01:19.393000,58,,,0 days 00:00:20.831000,0 days 00:00:37.519000,0 days 00:00:21.043000,0 days 03:52:59.250000,0 days 03:53:36.769000,0 days 03:53:57.812000,189.0,184.0,264.0,278.0,False,MEDIUM,29.0,True,3,0 days 03:52:38.419000,Alfa Romeo,ZHO,1,True,2022-05-29 15:53:38.440,
0 days 03:55:19.869000,24,0 days 00:01:22.057000,59,,,0 days 00:00:20.769000,0 days 00:00:37.659000,0 days 00:00:23.629000,0 days 03:54:18.581000,0 days 03:54:56.240000,0 days 03:55:19.869000,198.0,186.0,169.0,277.0,False,MEDIUM,30.0,True,3,0 days 03:53:57.812000,Alfa Romeo,ZHO,2,True,2022-05-29 15:54:57.833,
0 days 03:56:40.256000,24,0 days 00:01:20.387000,60,,,0 days 00:00:22.198000,0 days 00:00:37.275000,0 days 00:00:20.914000,0 days 03:55:42.067000,0 days 03:56:19.342000,0 days 03:56:40.256000,191.0,186.0,259.0,280.0,False,MEDIUM,31.0,True,3,0 days 03:55:19.869000,Alfa Romeo,ZHO,1,True,2022-05-29 15:56:19.890,
0 days 03:58:02.109000,24,0 days 00:01:21.853000,61,,,0 days 00:00:22.257000,0 days 00:00:38.676000,0 days 00:00:20.920000,0 days 03:57:02.513000,0 days 03:57:41.189000,0 days 03:58:02.109000,179.0,185.0,267.0,280.0,False,MEDIUM,32.0,True,3,0 days 03:56:40.256000,Alfa Romeo,ZHO,1,True,2022-05-29 15:57:40.277,
0 days 03:59:21.715000,24,0 days 00:01:19.606000,62,,,0 days 00:00:20.998000,0 days 00:00:37.479000,0 days 00:00:21.129000,0 days 03:58:23.107000,0 days 03:59:00.586000,0 days 03:59:21.715000,194.0,187.0,267.0,282.0,False,MEDIUM,33.0,True,3,0 days 03:58:02.109000,Alfa Romeo,ZHO,1,True,2022-05-29 15:59:02.130,
0 days 04:00:41.262000,24,0 days 00:01:19.547000,63,,,0 days 00:00:20.852000,0 days 00:00:37.685000,0 days 00:00:21.010000,0 days 03:59:42.567000,0 days 04:00:20.252000,0 days 04:00:41.262000,188.0,188.0,266.0,280.0,False,MEDIUM,34.0,True,3,0 days 03:59:21.715000,Alfa Romeo,ZHO,1,True,2022-05-29 16:00:21.736,
0 days 02:06:52.307000,22,,1,0 days 02:04:46.590000,0 days 02:04:45.938000,,0 days 00:01:01.048000,0 days 00:00:32.263000,,0 days 02:06:20.122000,0 days 02:06:52.460000,118.0,109.0,152.0,137.0,False,INTERMEDIATE,1.0,False,2,0 days 02:04:00.206000,AlphaTauri,TSU,2,False,2022-05-29 14:05:00.227,1.0
0 days 02:09:06.650000,22,0 days 00:02:14.343000,2,,,0 days 00:00:35.991000,0 days 00:00:59.624000,0 days 00:00:38.728000,0 days 02:07:28.298000,0 days 02:08:27.922000,0 days 02:09:06.650000,113.0,120.0,195.0,124.0,False,INTERMEDIATE,2.0,False,2,0 days 02:06:52.307000,AlphaTauri,TSU,4,False,2022-05-29 14:07:52.328,
0 days 02:10:55.678000,22,0 days 00:01:49.028000,3,,,0 days 00:00:29.645000,0 days 00:00:50.620000,0 days 00:00:28.763000,0 days 02:09:36.295000,0 days 02:10:26.915000,0 days 02:10:55.678000,122.0,131.0,234.0,205.0,False,INTERMEDIATE,3.0,False,2,0 days 02:09:06.650000,AlphaTauri,TSU,1,False,2022-05-29 14:10:06.671,
0 days 02:12:41.342000,22,0 days 00:01:45.664000,4,,,0 days 00:00:28.226000,0 days 00:00:48.968000,0 days 00:00:28.470000,0 days 02:11:23.904000,0 days 02:12:12.872000,0 days 02:12:41.342000,135.0,129.0,238.0,218.0,False,INTERMEDIATE,4.0,False,2,0 days 02:10:55.678000,AlphaTauri,TSU,1,True,2022-05-29 14:11:55.699,
0 days 02:14:25.283000,22,0 days 00:01:43.941000,5,,,0 days 00:00:27.621000,0 days 00:00:48.318000,0 days 00:00:28.002000,0 days 02:13:08.963000,0 days 02:13:57.281000,0 days 02:14:25.283000,137.0,130.0,241.0,224.0,False,INTERMEDIATE,5.0,False,2,0 days 02:12:41.342000,AlphaTauri,TSU,1,True,2022-05-29 14:13:41.363,
0 days 02:16:25.454000,22,0 days 00:02:00.171000,6,,0 days 02:16:01.347000,0 days 00:00:27.960000,0 days 00:00:48.548000,0 days 00:00:43.663000,0 days 02:14:53.243000,0 days 02:15:41.791000,0 days 02:16:25.454000,128.0,135.0,,222.0,False,INTERMEDIATE,6.0,False,2,0 days 02:14:25.283000,AlphaTauri,TSU,2,False,2022-05-29 14:15:25.304,6.0
0 days 02:18:09.226000,22,0 days 00:01:43.772000,7,0 days 02:16:26.123000,,0 days 00:00:29.248000,0 days 00:00:47.287000,0 days 00:00:27.237000,0 days 02:16:54.702000,0 days 02:17:41.989000,0 days 02:18:09.226000,138.0,135.0,244.0,228.0,False,HARD,1.0,True,3,0 days 02:16:25.454000,AlphaTauri,TSU,1,False,2022-05-29 14:17:25.475,
0 days 02:19:50.254000,22,0 days 00:01:41.028000,8,,,0 days 00:00:27.769000,0 days 00:00:46.243000,0 days 00:00:27.016000,0 days 02:18:36.995000,0 days 02:19:23.238000,0 days 02:19:50.254000,140.0,132.0,236.0,237.0,False,HARD,2.0,True,3,0 days 02:18:09.226000,AlphaTauri,TSU,1,True,2022-05-29 14:19:09.247,
0 days 02:21:28.730000,22,0 days 00:01:38.476000,9,,,0 days 00:00:26.291000,0 days 00:00:45.762000,0 days 00:00:26.423000,0 days 02:20:16.545000,0 days 02:21:02.307000,0 days 02:21:28.730000,145.0,132.0,243.0,232.0,False,HARD,3.0,True,3,0 days 02:19:50.254000,AlphaTauri,TSU,1,True,2022-05-29 14:20:50.275,
0 days 02:23:05.832000,22,0 days 00:01:37.102000,10,,,0 days 00:00:25.986000,0 days 00:00:44.857000,0 days 00:00:26.259000,0 days 02:21:54.716000,0 days 02:22:39.573000,0 days 02:23:05.832000,146.0,131.0,235.0,240.0,False,HARD,4.0,True,3,0 days 02:21:28.730000,AlphaTauri,TSU,2,True,2022-05-29 14:22:28.751,
0 days 02:24:43.525000,22,0 days 00:01:37.693000,11,,,0 days 00:00:25.887000,0 days 00:00:44.824000,0 days 00:00:26.982000,0 days 02:23:31.719000,0 days 02:24:16.543000,0 days 02:24:43.525000,151.0,131.0,236.0,247.0,False,HARD,5.0,True,3,0 days 02:23:05.832000,AlphaTauri,TSU,2,True,2022-05-29 14:24:05.853,
0 days 02:26:21.833000,22,0 days 00:01:38.308000,12,,,0 days 00:00:25.731000,0 days 00:00:45.356000,0 days 00:00:27.221000,0 days 02:25:09.256000,0 days 02:25:54.612000,0 days 02:26:21.833000,149.0,133.0,244.0,235.0,False,HARD,6.0,True,3,0 days 02:24:43.525000,AlphaTauri,TSU,1,True,2022-05-29 14:25:43.546,
0 days 02:27:59.204000,22,0 days 00:01:37.371000,13,,,0 days 00:00:25.993000,0 days 00:00:44.980000,0 days 00:00:26.398000,0 days 02:26:47.826000,0 days 02:27:32.806000,0 days 02:27:59.204000,135.0,135.0,242.0,247.0,False,HARD,7.0,True,3,0 days 02:26:21.833000,AlphaTauri,TSU,1,True,2022-05-29 14:27:21.854,
0 days 02:29:35.528000,22,0 days 00:01:36.324000,14,,,0 days 00:00:25.437000,0 days 00:00:44.606000,0 days 00:00:26.281000,0 days 02:28:24.641000,0 days 02:29:09.247000,0 days 02:29:35.528000,150.0,138.0,246.0,245.0,False,HARD,8.0,True,3,0 days 02:27:59.204000,AlphaTauri,TSU,1,True,2022-05-29 14:28:59.225,
0 days 02:31:11.805000,22,0 days 00:01:36.277000,15,,,0 days 00:00:25.464000,0 days 00:00:44.706000,0 days 00:00:26.107000,0 days 02:30:00.992000,0 days 02:30:45.698000,0 days 02:31:11.805000,142.0,139.0,247.0,257.0,False,HARD,9.0,True,3,0 days 02:29:35.528000,AlphaTauri,TSU,1,True,2022-05-29 14:30:35.549,
0 days 02:32:47.424000,22,0 days 00:01:35.619000,16,,,0 days 00:00:25.305000,0 days 00:00:43.974000,0 days 00:00:26.340000,0 days 02:31:37.110000,0 days 02:32:21.084000,0 days 02:32:47.424000,154.0,147.0,244.0,253.0,False,HARD,10.0,True,3,0 days 02:31:11.805000,AlphaTauri,TSU,1,True,2022-05-29 14:32:11.826,
0 days 02:34:22.589000,22,0 days 00:01:35.165000,17,,,0 days 00:00:25.606000,0 days 00:00:43.572000,0 days 00:00:25.987000,0 days 02:33:13.030000,0 days 02:33:56.602000,0 days 02:34:22.589000,152.0,147.0,249.0,244.0,False,HARD,11.0,True,3,0 days 02:32:47.424000,AlphaTauri,TSU,2,True,2022-05-29 14:33:47.445,
0 days 02:35:58.050000,22,0 days 00:01:35.461000,18,,,0 days 00:00:25.420000,0 days 00:00:43.988000,0 days 00:00:26.053000,0 days 02:34:48.009000,0 days 02:35:31.997000,0 days 02:35:58.050000,154.0,145.0,248.0,244.0,False,HARD,12.0,True,3,0 days 02:34:22.589000,AlphaTauri,TSU,1,True,2022-05-29 14:35:22.610,
0 days 02:37:34.186000,22,0 days 00:01:36.136000,19,,,0 days 00:00:24.429000,0 days 00:00:43.347000,0 days 00:00:28.360000,0 days 02:36:22.479000,0 days 02:37:05.826000,0 days 02:37:34.186000,155.0,145.0,246.0,255.0,False,HARD,13.0,True,3,0 days 02:35:58.050000,AlphaTauri,TSU,1,True,2022-05-29 14:36:58.071,
0 days 02:39:05.842000,22,0 days 00:01:31.656000,20,,,0 days 00:00:24.082000,0 days 00:00:42.663000,0 days 00:00:24.911000,0 days 02:37:58.268000,0 days 02:38:40.931000,0 days 02:39:05.842000,162.0,154.0,247.0,266.0,False,HARD,14.0,True,3,0 days 02:37:34.186000,AlphaTauri,TSU,2,True,2022-05-29 14:38:34.207,
0 days 02:40:55.692000,22,0 days 00:01:49.850000,21,,0 days 02:40:30.407000,0 days 00:00:24.246000,0 days 00:00:42.767000,0 days 00:00:42.837000,0 days 02:39:30.088000,0 days 02:40:12.855000,0 days 02:40:55.692000,160.0,147.0,,259.0,False,HARD,15.0,True,3,0 days 02:39:05.842000,AlphaTauri,TSU,1,False,2022-05-29 14:40:05.863,21.0
0 days 02:42:29.440000,22,0 days 00:01:33.748000,22,0 days 02:40:56.359000,,0 days 00:00:27.552000,0 days 00:00:41.891000,0 days 00:00:24.305000,0 days 02:41:23.244000,0 days 02:42:05.135000,0 days 02:42:29.440000,158.0,146.0,251.0,259.0,False,HARD,16.0,True,3,0 days 02:40:55.692000,AlphaTauri,TSU,1,False,2022-05-29 14:41:55.713,
0 days 02:43:55.198000,22,0 days 00:01:25.758000,23,,,0 days 00:00:23.007000,0 days 00:00:39.657000,0 days 00:00:23.094000,0 days 02:42:52.447000,0 days 02:43:32.104000,0 days 02:43:55.198000,169.0,164.0,253.0,268.0,False,HARD,17.0,True,3,0 days 02:42:29.440000,AlphaTauri,TSU,1,True,2022-05-29 14:43:29.461,
0 days 02:45:19.019000,22,0 days 00:01:23.821000,24,,,0 days 00:00:22.231000,0 days 00:00:39.232000,0 days 00:00:22.358000,0 days 02:44:17.429000,0 days 02:44:56.661000,0 days 02:45:19.019000,185.0,168.0,253.0,276.0,False,HARD,18.0,True,3,0 days 02:43:55.198000,AlphaTauri,TSU,1,True,2022-05-29 14:44:55.219,
0 days 02:46:49.084000,22,0 days 00:01:30.065000,25,,,0 days 00:00:21.875000,0 days 00:00:41.214000,0 days 00:00:26.976000,0 days 02:45:40.894000,0 days 02:46:22.108000,0 days 02:46:49.084000,181.0,161.0,216.0,246.0,False,HARD,19.0,True,3,0 days 02:45:19.019000,AlphaTauri,TSU,26,False,2022-05-29 14:46:19.040,
0 days 02:48:53.427000,22,0 days 00:02:04.343000,26,,,0 days 00:00:39.800000,0 days 00:00:48.833000,0 days 00:00:35.710000,0 days 02:47:28.884000,0 days 02:48:17.717000,0 days 02:48:53.427000,106.0,102.0,160.0,162.0,False,HARD,20.0,True,3,0 days 02:46:49.084000,AlphaTauri,TSU,64,False,2022-05-29 14:47:49.105,
0 days 02:50:59.030000,22,0 days 00:02:05.603000,27,,,0 days 00:00:31.259000,0 days 00:00:55.335000,0 days 00:00:39.009000,0 days 02:49:24.686000,0 days 02:50:20.021000,0 days 02:50:59.030000,84.0,108.0,125.0,129.0,False,HARD,21.0,True,3,0 days 02:48:53.427000,AlphaTauri,TSU,4,False,2022-05-29 14:49:53.448,
0 days 02:52:56.561000,22,0 days 00:01:57.531000,28,,,0 days 00:00:29.512000,0 days 00:00:51.403000,0 days 00:00:36.616000,0 days 02:51:28.542000,0 days 02:52:19.945000,0 days 02:52:56.561000,88.0,147.0,179.0,152.0,False,HARD,22.0,True,3,0 days 02:50:59.030000,AlphaTauri,TSU,4,False,2022-05-29 14:51:59.051,
0 days 03:14:25.208000,22,,29,,0 days 02:54:51.718000,0 days 00:00:30.097000,0 days 00:00:55.731000,,0 days 02:53:26.776000,0 days 02:54:22.459000,,148.0,89.0,,170.0,False,HARD,23.0,True,3,0 days 02:52:56.561000,AlphaTauri,TSU,45,False,2022-05-29 14:53:56.582,29.0
0 days 03:16:06.487000,22,0 days 00:01:41.279000,30,0 days 03:14:25.866000,,0 days 00:00:34.642000,0 days 00:00:42.649000,0 days 00:00:23.988000,0 days 03:14:59.850000,0 days 03:15:42.499000,0 days 03:16:06.487000,132.0,161.0,236.0,247.0,False,MEDIUM,1.0,True,4,0 days 03:14:00.322000,AlphaTauri,TSU,1,False,2022-05-29 15:15:00.343,
0 days 03:17:31.300000,22,0 days 00:01:24.813000,31,,,0 days 00:00:22.800000,0 days 00:00:38.842000,0 days 00:00:23.171000,0 days 03:16:29.287000,0 days 03:17:08.129000,0 days 03:17:31.300000,172.0,169.0,239.0,265.0,False,MEDIUM,2.0,True,4,0 days 03:16:06.487000,AlphaTauri,TSU,1,True,2022-05-29 15:17:06.508,
0 days 03:19:08.025000,22,0 days 00:01:36.725000,32,,,0 days 00:00:22.352000,0 days 00:00:50.609000,0 days 00:00:23.764000,0 days 03:17:53.652000,0 days 03:18:44.261000,0 days 03:19:08.025000,139.0,166.0,258.0,227.0,False,MEDIUM,3.0,True,4,0 days 03:17:31.300000,AlphaTauri,TSU,1,True,2022-05-29 15:18:31.321,
0 days 03:20:32.319000,22,0 days 00:01:24.294000,33,,,0 days 00:00:22.275000,0 days 00:00:38.987000,0 days 00:00:23.032000,0 days 03:19:30.300000,0 days 03:20:09.287000,0 days 03:20:32.319000,163.0,169.0,260.0,274.0,False,MEDIUM,4.0,True,4,0 days 03:19:08.025000,AlphaTauri,TSU,1,True,2022-05-29 15:20:08.046,
0 days 03:21:54.893000,22,0 days 00:01:22.574000,34,,,0 days 00:00:22.249000,0 days 00:00:38.216000,0 days 00:00:22.109000,0 days 03:20:54.568000,0 days 03:21:32.784000,0 days 03:21:54.893000,,175.0,260.0,275.0,False,MEDIUM,5.0,True,4,0 days 03:20:32.319000,AlphaTauri,TSU,1,True,2022-05-29 15:21:32.340,
0 days 03:23:17.299000,22,0 days 00:01:22.406000,35,,,0 days 00:00:21.894000,0 days 00:00:38.380000,0 days 00:00:22.132000,0 days 03:22:16.787000,0 days 03:22:55.167000,0 days 03:23:17.299000,170.0,177.0,260.0,280.0,False,MEDIUM,6.0,True,4,0 days 03:21:54.893000,AlphaTauri,TSU,1,True,2022-05-29 15:22:54.914,
