Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate
0 days 01:23:38.738000,14,0 days 00:01:34.615000,46,,,0 days 00:00:30.541000,0 days 00:00:40.731000,0 days 00:00:23.343000,0 days 01:22:34.664000,0 days 01:23:15.395000,0 days 01:23:38.738000,237.0,256.0,278.0,283.0,False,SUPERSOFT,7.0,True,3.0,0 days 01:22:04.123000,McLaren,ALO,1,True
0 days 01:25:12.906000,14,0 days 00:01:34.168000,47,,,0 days 00:00:30.173000,0 days 00:00:40.587000,0 days 00:00:23.408000,0 days 01:24:08.911000,0 days 01:24:49.498000,0 days 01:25:12.906000,238.0,258.0,278.0,287.0,True,SUPERSOFT,8.0,True,3.0,0 days 01:23:38.738000,McLaren,ALO,1,True
0 days 01:26:47.220000,14,0 days 00:01:34.314000,48,,,0 days 00:00:30.216000,0 days 00:00:40.651000,0 days 00:00:23.447000,0 days 01:25:43.122000,0 days 01:26:23.773000,0 days 01:26:47.220000,237.0,258.0,278.0,288.0,False,SUPERSOFT,9.0,True,3.0,0 days 01:25:12.906000,McLaren,ALO,1,True
0 days 01:28:21.444000,14,0 days 00:01:34.224000,49,,,0 days 00:00:30.268000,0 days 00:00:40.566000,0 days 00:00:23.390000,0 days 01:27:17.488000,0 days 01:27:58.054000,0 days 01:28:21.444000,240.0,257.0,280.0,290.0,False,SUPERSOFT,10.0,True,3.0,0 days 01:26:47.220000,McLaren,ALO,1,True
0 days 01:29:55.819000,14,0 days 00:01:34.375000,50,,,0 days 00:00:30.274000,0 days 00:00:40.693000,0 days 00:00:23.408000,0 days 01:28:51.718000,0 days 01:29:32.411000,0 days 01:29:55.819000,239.0,260.0,280.0,,False,SUPERSOFT,11.0,True,3.0,0 days 01:28:21.444000,McLaren,ALO,1,True
0 days 01:31:30.657000,14,0 days 00:01:34.838000,51,,,0 days 00:00:30.391000,0 days 00:00:40.963000,0 days 00:00:23.484000,0 days 01:30:26.210000,0 days 01:31:07.173000,0 days 01:31:30.657000,238.0,258.0,280.0,,False,SUPERSOFT,12.0,True,3.0,0 days 01:29:55.819000,McLaren,ALO,1,True
0 days 01:33:05.224000,14,0 days 00:01:34.567000,52,,,0 days 00:00:30.390000,0 days 00:00:40.782000,0 days 00:00:23.395000,0 days 01:32:01.047000,0 days 01:32:41.829000,0 days 01:33:05.224000,,259.0,288.0,284.0,False,SUPERSOFT,13.0,True,3.0,0 days 01:31:30.657000,McLaren,ALO,1,True
0 days 01:34:40.159000,14,0 days 00:01:34.935000,53,,,0 days 00:00:30.163000,0 days 00:00:41.074000,0 days 00:00:23.698000,0 days 01:33:35.387000,0 days 01:34:16.461000,0 days 01:34:40.159000,240.0,261.0,289.0,309.0,False,SUPERSOFT,14.0,True,3.0,0 days 01:33:05.224000,McLaren,ALO,1,True
0 days 01:36:14.996000,14,0 days 00:01:34.837000,54,,,0 days 00:00:30.205000,0 days 00:00:41.123000,0 days 00:00:23.509000,0 days 01:35:10.364000,0 days 01:35:51.487000,0 days 01:36:14.996000,239.0,262.0,289.0,306.0,False,SUPERSOFT,15.0,True,3.0,0 days 01:34:40.159000,McLaren,ALO,1,True
0 days 01:37:49.967000,14,0 days 00:01:34.971000,55,,,0 days 00:00:30.263000,0 days 00:00:41.091000,0 days 00:00:23.617000,0 days 01:36:45.259000,0 days 01:37:26.350000,0 days 01:37:49.967000,240.0,261.0,287.0,305.0,False,SUPERSOFT,16.0,True,3.0,0 days 01:36:14.996000,McLaren,ALO,1,True
0 days 01:39:40.690000,14,0 days 00:01:50.723000,56,,,0 days 00:00:31.592000,0 days 00:00:50.091000,0 days 00:00:29.040000,0 days 01:38:21.559000,0 days 01:39:11.650000,0 days 01:39:40.690000,215.0,146.0,191.0,247.0,False,SUPERSOFT,17.0,True,3.0,0 days 01:37:49.967000,McLaren,ALO,1,True
0 days 00:09:24.615000,2,,1,0 days 00:00:09.059000,,,0 days 00:00:45.460000,0 days 00:00:24.463000,,0 days 00:09:00.193000,0 days 00:09:24.810000,228.0,248.0,280.0,234.0,False,,,,,0 days 00:07:36.924000,McLaren,VAN,2,False
0 days 00:11:19.684000,2,0 days 00:01:55.069000,2,,,0 days 00:00:31.674000,0 days 00:00:43.438000,0 days 00:00:39.957000,0 days 00:09:56.289000,0 days 00:10:39.727000,0 days 00:11:19.684000,230.0,256.0,172.0,296.0,False,SUPERSOFT,1.0,True,1.0,0 days 00:09:24.615000,McLaren,VAN,26,False
0 days 00:13:26.696000,2,0 days 00:02:07.012000,3,,,0 days 00:00:39.632000,0 days 00:00:52.753000,0 days 00:00:34.627000,0 days 00:11:59.316000,0 days 00:12:52.069000,0 days 00:13:26.696000,199.0,208.0,210.0,185.0,False,SUPERSOFT,2.0,True,1.0,0 days 00:11:19.684000,McLaren,VAN,6,False
0 days 00:15:17.371000,2,0 days 00:01:50.675000,4,,,0 days 00:00:38.527000,0 days 00:00:48.209000,0 days 00:00:23.939000,0 days 00:14:05.223000,0 days 00:14:53.432000,0 days 00:15:17.371000,159.0,257.0,280.0,218.0,False,SUPERSOFT,3.0,True,1.0,0 days 00:13:26.696000,McLaren,VAN,67,False
0 days 00:16:55.324000,2,0 days 00:01:37.953000,5,,,0 days 00:00:30.912000,0 days 00:00:42.478000,0 days 00:00:24.563000,0 days 00:15:48.283000,0 days 00:16:30.761000,0 days 00:16:55.324000,234.0,256.0,278.0,301.0,False,SUPERSOFT,4.0,True,1.0,0 days 00:15:17.371000,McLaren,VAN,2,True
0 days 00:18:33.079000,2,0 days 00:01:37.755000,6,,,0 days 00:00:31.217000,0 days 00:00:42.393000,0 days 00:00:24.145000,0 days 00:17:26.541000,0 days 00:18:08.934000,0 days 00:18:33.079000,233.0,258.0,287.0,290.0,False,SUPERSOFT,5.0,True,1.0,0 days 00:16:55.324000,McLaren,VAN,2,True
